NCES_school_ID,low_grade,high_grade,schoool_name,district,county,address,city,state,ZIP,location,students,teachers
80666001144,9,12,Steamboat Springs High School,Steamboat Springs School District No. Re 2,Routt County,45 EAST MAPLE ST,STEAMBOAT SPRINGS,CO,80487,Town: Remote,830,43.88
80666001146,6,8,Steamboat Springs Middle School,Steamboat Springs School District No. Re 2,Routt County,39610 AMETHYST DRIVE,STEAMBOAT SPRINGS,CO,80487,Rural: Fringe,644,45.92
80336000410,PK,5,Steck Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,450 ALBION STREET,DENVER,CO,80220,City: Large,331,20.09
80336000411,PK,5,Stedman Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,2940 DEXTER STREET,DENVER,CO,80207,City: Large,356,23.55
80336000412,KG,5,Steele Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,320 SOUTH MARION PARKWAY,DENVER,CO,80209,City: Large,463,26.83
80306000265,KG,5,Steele Elementary School,Colorado Springs School District No. 11 in the county of E,El Paso County,1720 NORTH WEBER STREET,COLORADO SPRINGS,CO,80907,City: Large,256,17.05
80690006303,KG,5,Stellar Elementary School,Adams 12 Five Star Schools,Adams County,3901 EAST 124TH AVENUE,THORNTON,CO,80241,Suburb: Large,465,27.5
80690006468,PK,8,STEM Lab,Adams 12 Five Star Schools,Adams County,11700 IRMA DRIVE,NORTHGLENN,CO,80233,Suburb: Large,706,40
80690006561,KG,8,STEM Launch,Adams 12 Five Star Schools,Adams County,9450 PECOS STREET,THORNTON,CO,80260,Suburb: Large,825,49.5
80345006493,KG,12,STEM School Highlands Ranch,Douglas County School District No. Re 1,Douglas County,8773 RIDGELINE DRIVE,HIGHLANDS RANCH,CO,80129,Suburb: Large,1761,85.86
80336006524,PK,KG,Stephen Knight Center for Early Education,School District No. 1 in the county of Denver and State of C,Denver County,3245 EAST EXPOSITION AVENUE,DENVER,CO,80209,City: Large,271,21.92
80669001155,9,12,Sterling High School,School District No. Re-1 Valley,Logan County,407 WEST BROADWAY,STERLING,CO,80751,Town: Remote,450,31.26
80669001154,6,8,Sterling Middle School,School District No. Re-1 Valley,Logan County,1177 PAWNEE STREET,STERLING,CO,80751,Rural: Fringe,431,31.7
80387001438,PK,5,Stetson Elementary School,El Paso County Colorado School District 49,El Paso County,4910 JEDEDIAH SMITH ROAD,COLORADO SPRINGS,CO,80922,City: Large,464,27.73
80480006511,PK,5,Stevens Elementary School,Jefferson County School District No. R-1,Jefferson County,4001 REED STREET,WHEAT RIDGE,CO,80033,Suburb: Large,314,22.24
80480000787,KG,5,Stober Elementary School,Jefferson County School District No. R-1,Jefferson County,2300 URBAN STREET,LAKEWOOD,CO,80215,City: Midsize,248,16.79
80002002018,KG,8,Stone Creek School,State Charter School Institute,Eagle County,PO BOX 5670,AVON,CO,81620,Rural: Fringe,310,24.49
80345006309,PK,6,Stone Mountain Elementary,Douglas County School District No. Re 1,Douglas County,10625 WEATHERSFIELD WAY,HIGHLANDS RANCH,CO,80129,Suburb: Large,617,36.05
80480001385,PK,5,Stony Creek Elementary School,Jefferson County School District No. R-1,Jefferson County,7203 SOUTH EVERETT,LITTLETON,CO,80128,Suburb: Large,351,25.09
80480000788,PK,5,Stott Elementary School,Jefferson County School District No. R-1,Jefferson County,6600 YANK WAY,ARVADA,CO,80004,Suburb: Large,280,15.26
80675001159,PK,5,Strasburg Elementary School,Strasburg School District 31J,Adams County,56729 EAST COLORADO AVENUE,STRASBURG,CO,80136,Rural: Distant,489,32
80675001161,9,12,Strasburg High School,Strasburg School District 31J,Adams County,56729 EAST COLORADO AVENUE,STRASBURG,CO,80136,Rural: Distant,314,18.66
80453000671,PK,5,Stratmoor Hills Elementary School,Harrison School District No. 2 in the county of El Paso an,El Paso County,200 LOOMIS AVENUE,COLORADO SPRINGS,CO,80906,Suburb: Large,197,21
80306000266,PK,5,Stratton Elementary School,Colorado Springs School District No. 11 in the county of E,El Paso County,2460 PASEO ROAD,COLORADO SPRINGS,CO,80907,City: Large,283,18.95
80678001162,PK,5,Stratton Elementary School,School District No. R-4 in the county of Kit Carson and Stat,Kit Carson County,6 MAIN,STRATTON,CO,80836,Rural: Remote,122,8.64
80453000672,PK,5,Stratton Meadows Elementary School,Harrison School District No. 2 in the county of El Paso an,El Paso County,610 BROOKSHIRE AVENUE,COLORADO SPRINGS,CO,80906,City: Large,305,24.5
80678000138,6,8,Stratton Middle School,School District No. R-4 in the county of Kit Carson and Stat,Kit Carson County,219 ILLINOIS AVENUE,STRATTON,CO,80836,Rural: Remote,42,4.32
80678001163,9,12,Stratton Senior High School,School District No. R-4 in the county of Kit Carson and Stat,Kit Carson County,219 ILLINOIS AVENUE,STRATTON,CO,80836,Rural: Remote,59,5.44
80666001360,KG,5,Strawberry Park Elementary School,Steamboat Springs School District No. Re 2,Routt County,39620 AMETHYST DRIVE,STEAMBOAT SPRINGS,CO,80487,Rural: Fringe,415,34.97
80336002012,6,8,STRIVE Prep - Federal,School District No. 1 in the county of Denver and State of C,Denver County,2626 W EVANS AVE,DENVER,CO,80219,City: Large,358,32.67
80336006556,6,8,STRIVE Prep - Green Valley Ranch,School District No. 1 in the county of Denver and State of C,Denver County,4800 TELLURIDE ST BLDG #5,DENVER,CO,80249,City: Large,330,26.48
80336006688,6,8,STRIVE Prep - Kepner,School District No. 1 in the county of Denver and State of C,Denver County,911 SOUTH HAZEL COURT,DENVER,CO,80219,City: Large,230,25.45
80336006479,6,8,STRIVE Prep - Lake,School District No. 1 in the county of Denver and State of C,Denver County,1820 LOWELL BLVD,DENVER,CO,80204,City: Large,254,25.4
80336006537,6,8,STRIVE Prep - Montbello,School District No. 1 in the county of Denver and State of C,Denver County,5000 CROWN BLVD.,DENVER,CO,80239,City: Large,187,26.67
80336006689,9,12,STRIVE Prep - Rise,School District No. 1 in the county of Denver and State of C,Denver County,18250 EAST 51ST AVENUE,DENVER,CO,80249,City: Large,516,49.11
80336006627,KG,5,STRIVE Prep - Ruby Hill,School District No. 1 in the county of Denver and State of C,Denver County,2626 WEST EVANS AVENUE,DENVER,CO,80219,City: Large,465,49.5
80336006543,9,12,STRIVE Prep - Smart Academy,School District No. 1 in the county of Denver and State of C,Denver County,3201 W. ARIZONA AVE,DENVER,CO,80219,City: Large,545,56.92
80336006457,6,8,STRIVE Prep - Sunnyside,School District No. 1 in the county of Denver and State of C,Denver County,4735 PECOS ST,DENVER,CO,80211,City: Large,236,25.15
80336006444,6,8,STRIVE Prep - Westwood,School District No. 1 in the county of Denver and State of C,Denver County,3201 W ARIZONA AVE.,DENVER,CO,80219,City: Large,315,32.88
80690001190,KG,5,Stukey Elementary School,Adams 12 Five Star Schools,Adams County,11080 GRANT DRIVE,NORTHGLENN,CO,80233,Suburb: Large,355,23.5
80336006491,6,12,Summit Academy,School District No. 1 in the county of Denver and State of C,Denver County,5590 W EVANS AVE.,DENVER,CO,80227,City: Large,224,21.15
80681001563,PK,5,Summit Cove Elementary School,Summit School District No. Re 1,Summit County,0727 COVE BOULEVARD,DILLON,CO,80435,Town: Remote,232,18.7
80738000643,PK,5,Summit Elementary School,Woodland Park School District No. Re-2,Teller County,PO BOX 339,DIVIDE,CO,80814,Rural: Distant,290,21.96
80291001468,PK,5,Summit Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,18201 EAST QUINCY AVE,AURORA,CO,80015,City: Large,336,25.34
80681001164,9,12,Summit High School,Summit School District No. Re 1,Summit County,P O BOX 7,FRISCO,CO,80443,Rural: Fringe,964,54.75
80249001517,6,8,Summit Middle Charter School,Boulder Valley School District No. Re2,Boulder County,4655 HANOVER AVENUE,BOULDER,CO,80305,City: Midsize,356,20.15
80681001400,6,8,Summit Middle School,Summit School District No. Re 1,Summit County,P O BOX 7,FRISCO,CO,80443,Rural: Fringe,801,56.38
80480001054,6,8,Summit Ridge Middle School,Jefferson County School District No. R-1,Jefferson County,11809 WEST COAL MINE AVE,LITTLETON,CO,80127,Suburb: Large,1013,50.6
80345000044,PK,6,Summit View Elementary School,Douglas County School District No. Re 1,Douglas County,10200 SOUTH PIEDMONT DRIVE,HIGHLANDS RANCH,CO,80126,Suburb: Large,472,29.25
80348000457,PK,5,Sunnyside Elementary School,Durango School District No. 9-R,La Plata County,75 CR 218,DURANGO,CO,81303,Rural: Distant,136,8.74
80291001378,PK,5,Sunrise Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,4050 SOUTH GENOA WAY,AURORA,CO,80013,City: Large,478,25.48
80648001418,KG,5,Sunrise Elementary School,School District No. 3 in the county of El Paso and State of,El Paso County,7070 GRAND VALLEY DRIVE,COLORADO SPRINGS,CO,80911,Suburb: Large,519,31.01
80573000983,KG,5,Sunset Elementary School,Moffat County School District RE: No. 1,Moffat County,800 WEST 7TH STREET,CRAIG,CO,81625,Town: Remote,309,19.01
80537000908,6,8,Sunset Middle School,St. Vrain Valley School District No. Re1J,Boulder County,1300 S. SUNSET,LONGMONT,CO,80501,Suburb: Small,430,28.5
80612001065,PK,5,Sunset Park Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo County,110 UNIVERSITY CIRCLE,PUEBLO,CO,81005,City: Midsize,430,23.5
80723001248,PK,5,Sunset Ridge Elementary School,Westminster Public Schools,Adams County,9451 HOOKER STREET,WESTMINSTER,CO,80030,Suburb: Large,278,19.51
80249001518,KG,5,Superior Elementary School,Boulder Valley School District No. Re2,Boulder County,1800 SOUTH INDIANA ST.,SUPERIOR,CO,80027,Suburb: Small,417,25.58
80615001559,KG,8,Swallows Charter Academy,Pueblo County School District 70,Pueblo County,278 SOUTH MCCULLOCH BOULEVARD,PUEBLO WEST,CO,81007,Suburb: Midsize,577,27.15
80615006360,9,12,Swallows Charter Academy High School,Pueblo County School District 70,Pueblo County,101 CIVIC CENTER DRIVE,PUEBLO WEST,CO,81007,Suburb: Midsize,149,5.35
80336000414,PK,5,Swansea Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,4650 COLUMBINE STREET,DENVER,CO,80216,City: Large,412,34.02
80480000790,PK,5,Swanson Elementary School,Jefferson County School District No. R-1,Jefferson County,6055 WEST 68TH AVENUE,ARVADA,CO,80003,Suburb: Large,231,19.07
80336006518,PK,5,Swigert International School,School District No. 1 in the county of Denver and State of C,Denver County,3480 SYRACUSE STREET,DENVER,CO,80238,City: Large,568,34.54
80684001168,KG,6,Swink Elementary School,Swink School District No. 33 in the county of Otero and St,Otero County,P O BOX 487,SWINK,CO,81077,Town: Remote,169,13.9
80684001169,7,12,Swink Junior-Senior High School,Swink School District No. 33 in the county of Otero and St,Otero County,P O BOX 487,SWINK,CO,81077,Town: Remote,144,14.31
80648001119,KG,5,Talbott STEAM Innovation School,School District No. 3 in the county of El Paso and State of,El Paso County,401 DEAN DRIVE,COLORADO SPRINGS,CO,80911,Suburb: Large,347,26.5
80690001175,PK,5,Tarver Elementary School,Adams 12 Five Star Schools,Adams County,3500 SUMMIT GROVE PARKWAY,THORNTON,CO,80241,Suburb: Large,473,24.5
80399000547,PK,5,Tavelli Elementary School,Poudre School District R-1,Larimer County,1118 MIRAMOUNT DRIVE,FORT COLLINS,CO,80524,City: Midsize,551,33.11
80435000626,PK,5,Taylor Elementary School,Mesa County Valley School District No. 51,Mesa County,689 BRENTWOOD DR,PALISADE,CO,81526,Suburb: Midsize,336,22.41
80306000267,PK,5,Taylor Elementary School,Colorado Springs School District No. 11 in the county of E,El Paso County,900 EAST BUENA VENTURA STREET,COLORADO SPRINGS,CO,80907,City: Large,207,12.95
80192006447,7,12,TCA College Pathways,Academy School District No. 20 in the county of El Paso an,El Paso County,12201 CROSS PEAK VIEW,COLORADO SPRINGS,CO,80921,Rural: Fringe,512,20.66
80339000237,PK,PK,Teddy Bear Preschool,Dolores School District No. Re-4A,Montezuma County,P.O. BOX 727,DOLORES,CO,81323,Rural: Distant,58,2
80336000415,PK,5,Teller Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,1150 GARFIELD STREET,DENVER,CO,80206,City: Large,510,28.5
80687006699,PK,2,Telluride Elementary School,Telluride School District No. R-1,San Miguel County,721 WEST COLORADO,TELLURIDE,CO,81435,Rural: Remote,171,25.01
80687001171,9,12,Telluride High School,Telluride School District No. R-1,San Miguel County,725 WEST COLORADO AVENUE,TELLURIDE,CO,81435,Rural: Remote,280,36.25
80687001170,3,6,Telluride Intermediate School,Telluride School District No. R-1,San Miguel County,447 WEST COLUMBIA AVE.,TELLURIDE,CO,81435,Rural: Remote,248,31.64
80687001304,7,8,Telluride Middle School,Telluride School District No. R-1,San Miguel County,721 WEST COLORADO AVENUE,TELLURIDE,CO,81435,Rural: Remote,168,13.45
80723001249,PK,8,Tennyson Knolls Preparatory School,Westminster Public Schools,Adams County,6330 TENNYSON STREET,ARVADA,CO,80003,Suburb: Large,376,26.58
80285002008,9,12,The Academic Recovery Center of San Luis Valley,Center Consolidated School District No. 26 Jt. of the count,Saguache County,550 S. SYLVESTER AVENUE,CENTER,CO,81125,Rural: Remote,19,0.43
80306001888,9,12,The Bijou School,Colorado Springs School District No. 11 in the county of E,El Paso County,2115 AFTON WAY,COLORADO SPRINGS,CO,80909,City: Large,136,7
80192001592,KG,6,The Classical Academy Charter,Academy School District No. 20 in the county of El Paso an,El Paso County,975 STOUT ROAD,COLORADO SPRINGS,CO,80921,Rural: Fringe,2172,124.84
80192001943,9,12,The Classical Academy High School,Academy School District No. 20 in the county of El Paso an,El Paso County,975 STOUT ROAD,COLORADO SPRINGS,CO,80921,Rural: Fringe,585,51.39
80192001931,7,8,The Classical Academy Middle School,Academy School District No. 20 in the county of El Paso an,El Paso County,975 STOUT ROAD,COLORADO SPRINGS,CO,80921,Rural: Fringe,421,30.03
80615000632,6,8,The Connect Charter School,Pueblo County School District 70,Pueblo County,104 WEST 7TH,PUEBLO,CO,81003,City: Midsize,268,12.95
80291006632,PK,PK,The Cottage at Holly Ridge,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,3301 SOUTH MONACO PARKWAY,DENVER,CO,80222,Suburb: Large,102,1.11
80336006780,9,10,The Cube,School District No. 1 in the county of Denver and State of C,Denver County,3333 HOLLY ST,DENCER,CO,80207,City: Large,143,18.55
80192001842,PK,5,The Da Vinci Academy School,Academy School District No. 20 in the county of El Paso an,El Paso County,1335 BRIDLE OAK LANE,COLORADO SPRINGS,CO,80921,City: Large,416,27
80264006767,PK,PK,The Grove BVSD's Early Learning Program,Buena Vista School District No. R-31,Chaffee County,P.O. BOX 2027,BUENA VISTA,CO,81211,Rural: Fringe,73,0.25
80291006769,PK,PK,The Journey Preschool,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,4360 S. PITKIN,AURORA,CO,80015,City: Large,89,2.56
80348006712,KG,5,The Juniper School,Durango School District No. 9-R,La Plata County,PO BOX 655,DURANGO,CO,81302,Town: Distant,137,9.13
80002001915,KG,12,The Pinnacle Charter School,State Charter School Institute,Adams County,1001 W 84TH AVE,FEDERAL HEIGHTS,CO,80260,Suburb: Large,2107,103.07
80690006375,KG,5,The Studio School,Adams 12 Five Star Schools,Adams County,10604 GRANT DRIVE,NORTHGLENN,CO,80233,Suburb: Large,266,16.8
80294001326,KG,6,The Vanguard School (Elementary),Cheyenne Mountain School District No. 12 in the county of E,El Paso County,1832 SOUTH WAHSATCH,COLORADO SPRINGS,CO,80906,City: Large,1060,65.8
80294006370,9,12,The Vanguard School (High),Cheyenne Mountain School District No. 12 in the county of E,El Paso County,1832 SOUTH WAHSATCH,COLORADO SPRINGS,CO,80906,City: Large,284,31.32
80294006402,7,8,The Vanguard School (Middle),Cheyenne Mountain School District No. 12 in the county of E,El Paso County,1832 SOUTH WAHSATCH,COLORADO SPRINGS,CO,80906,City: Large,238,20.01
80336000417,9,12,Thomas Jefferson High School,School District No. 1 in the county of Denver and State of C,Denver County,3950 SOUTH HOLLY STREET,DENVER,CO,80237,City: Large,1310,68.97
80002006437,KG,12,Thomas MacLaren State Charter School,State Charter School Institute,El Paso County,1702 N MURRAY BLVD,COLORADO SPRINGS,CO,80915,City: Large,912,71.4
80540001977,PK,PK,Thompson Integrated Early Childhood,Thompson School District R-2J,Larimer County,800 SOUTH TAFT AVENUE,LOVELAND,CO,80537,Suburb: Large,409,29
80540000938,9,12,Thompson Valley High School,Thompson School District R-2J,Larimer County,1669 EAGLE DRIVE,LOVELAND,CO,80537,Suburb: Large,1043,52.23
80480000792,KG,5,Thomson Elementary School,Jefferson County School District No. R-1,Jefferson County,7750 HARLAN STREET,ARVADA,CO,80003,Suburb: Large,228,17.61
80261000156,PK,2,Thomson Primary School,School District No. Re-2 Brush,Morgan County,527 INDUSTRIAL PARK RD,BRUSH,CO,80723,Town: Remote,367,24.03
80690001191,PK,5,Thornton Elementary School,Adams 12 Five Star Schools,Adams County,900 EPPINGER BOULEVARD,THORNTON,CO,80229,Suburb: Large,339,24.5
80690001192,9,12,Thornton High School,Adams 12 Five Star Schools,Adams County,9351 WASHINGTON STREET,THORNTON,CO,80229,Suburb: Large,1544,83.69
80690001183,6,8,Thornton Middle School,Adams 12 Five Star Schools,Adams County,9451 HOFFMAN WAY,THORNTON,CO,80229,Suburb: Large,908,58
80480006722,KG,8,Three Creeks K-8,Jefferson County School District No. R-1,Jefferson County,19486 WEST 94TH AVENUE,ARVADA,CO,80007,Rural: Fringe,913,48.75
80435001346,PK,5,Thunder Mountain Elementary School,Mesa County Valley School District No. 51,Mesa County,3063 F1/2 ROAD,GRAND JUNCTION,CO,81504,Suburb: Midsize,465,27.2
80291000034,6,8,Thunder Ridge Middle School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,5250 SOUTH PICADILLY STREET,AURORA,CO,80015,Suburb: Large,1201,59.87
80537000901,PK,8,Thunder Valley PK-8,St. Vrain Valley School District No. Re1J,Weld County,555 8TH STREET,FREDERICK,CO,80530,Town: Fringe,782,49.4
80690006740,PK,8,Thunder Vista P-8,Adams 12 Five Star Schools,Broomfield County,3461 PREBLE CREEK PARKWAY,BROOMFIELD,CO,80023,City: Small,746,40.5
80345001529,9,12,Thunderridge High School,Douglas County School District No. Re 1,Douglas County,1991 WILDCAT RESERVE PARKWAY,HIGHLANDS RANCH,CO,80129,Suburb: Large,1910,98.61
80513006809,5,12,Tiger Trades Academy,East Otero School District No. R1,Otero County,1401 EAST 6TH STREET,LA JUNTA,CO,81050,Town: Remote,215,4
80345001963,PK,5,Timber Trail Elementary School,Douglas County School District No. Re 1,Douglas County,690 WEST CASTLE PINES PARKWAY,CASTLE ROCK,CO,80108,Suburb: Large,309,19.05
80291001405,PK,5,Timberline Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,5500 SOUTH KILLARNEY STREET,CENTENNIAL,CO,80015,City: Midsize,576,28.94
80537006594,PK,8,Timberline PK-8,St. Vrain Valley School District No. Re1J,Boulder County,233 EAST MOUNTAIN VIEW AVENUE,LONGMONT,CO,80504,Suburb: Small,820,55.1
80192001462,6,8,Timberview Middle School,Academy School District No. 20 in the county of El Paso an,El Paso County,8680 SCARBOROUGH DRIVE,COLORADO SPRINGS,CO,80920,City: Large,937,54
80399000548,PK,5,Timnath Elementary School,Poudre School District R-1,Larimer County,3909 MAIN STREET,TIMNATH,CO,80547,Suburb: Large,417,25.37
80234001324,KG,5,Tollgate Elementary School of Expeditionary Learni,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,701 SOUTH KALISPELL WAY,AURORA,CO,80017,City: Large,479,33.3
80435000627,PK,5,Tope Elementary School,Mesa County Valley School District No. 51,Mesa County,2220 N 7TH ST,GRAND JUNCTION,CO,81501,City: Small,308,16.18
80735001263,PK,2,Tozer Elementary School,Weld County Reorganized School District No. Re-4,Weld County,501 OAK STREET,WINDSOR,CO,80550,Suburb: Large,418,27.5
80537001891,6,8,Trail Ridge Middle School,St. Vrain Valley School District No. Re1J,Boulder County,1000 BUTTON ROCK DRIVE,LONGMONT,CO,80504,Suburb: Small,609,33.5
80345001585,PK,6,Trailblazer Elementary School,Douglas County School District No. Re 1,Douglas County,9760 SOUTH HACKBERRY,HIGHLANDS RANCH,CO,80126,Suburb: Large,351,25.1
80306001642,PK,5,Trailblazer Elementary School,Colorado Springs School District No. 11 in the county of E,El Paso County,2015 WICKES ROAD,COLORADO SPRINGS,CO,80919,City: Large,264,19.06
80291001330,PK,5,Trails West Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,5400 SOUTH WACO STREET,CENTENNIAL,CO,80015,City: Midsize,455,27.99
80555006786,PK,8,Trailside Academy,Mapleton School District No. 1 in the county of Adams & St,Adams County,2300 WEST 68TH AVENUE,DENVER,CO,80221,Suburb: Large,505,28.8
80399000606,PK,5,Traut Core Elementary School,Poudre School District R-1,Larimer County,2515 TIMBERWOOD DRIVE,FORT COLLINS,CO,80528,City: Midsize,488,24.65
80336000418,PK,5,Traylor Academy,School District No. 1 in the county of Denver and State of C,Denver County,2900 SOUTH IVAN WAY,DENVER,CO,80227,City: Large,383,27.33
80336006389,PK,5,Trevista at Horace Mann,School District No. 1 in the county of Denver and State of C,Denver County,4130 NAVAJO STREET,DENVER,CO,80211,City: Large,358,25.54
80696001205,9,12,Trinidad High School,Trinidad School District 1 in the county of Las Animas and,Las Animas County,816 WEST STREET,TRINIDAD,CO,81082,Town: Remote,200,16.81
80696001204,6,8,Trinidad Middle School,Trinidad School District 1 in the county of Las Animas and,Las Animas County,614 PARK STREET,TRINIDAD,CO,81082,Town: Remote,232,11
80540000939,KG,5,Truscott Elementary School,Thompson School District R-2J,Larimer County,211 WEST 6TH STREET,LOVELAND,CO,80537,Suburb: Large,223,17.07
80453001443,PK,5,Turman Elementary School,Harrison School District No. 2 in the county of El Paso an,El Paso County,3245 SPRINGNITE DRIVE,COLORADO SPRINGS,CO,80916,City: Large,218,18
80258006401,PK,5,Turnberry Elementary,School District 27J,Adams County,13069 EAST 106TH PLACE,COMMERCE CITY,CO,80022,City: Small,706,35.95
80540001354,6,8,Turner Middle School,Thompson School District R-2J,Larimer County,950 MASSACHUSETTS AVENUE,BERTHOUD,CO,80513,Rural: Fringe,460,27.25
80531000891,KG,5,Twain Elementary School,Littleton School District No. 6 in the county of Arapahoe,Arapahoe County,6901 SOUTH FRANKLIN STREET,CENTENNIAL,CO,80122,City: Midsize,255,17.9
80306000252,PK,5,Twain Elementary School,Colorado Springs School District No. 11 in the county of E,El Paso County,3402 EAST SAN MIGUEL STREET,COLORADO SPRINGS,CO,80909,City: Large,351,25.4
80537001572,KG,12,Twin Peaks Charter Academy,St. Vrain Valley School District No. Re1J,Boulder County,340 SOUTH SUNSET STREET,LONGMONT,CO,80501,Suburb: Small,808,59.28
80002006635,KG,8,Two Rivers Community School,State Charter School Institute,Garfield County,PO BOX 188,GLENWOOD SPRINGS,CO,81602,Town: Remote,373,25.2
80480006466,PK,12,Two Roads Charter School,Jefferson County School District No. R-1,Jefferson County,6980 PIERCE STREET,ARVADA,CO,80003,Suburb: Large,576,37.03
80402001366,PK,5,Twombly Elementary School,Weld re-8 schools,Weld County,1600 NINTH STREET,FORT LUPTON,CO,80621,Town: Fringe,375,29.91
80441006552,KG,5,Union Colony Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Weld County,1051 29TH STREET RD,EVANS,CO,80620,Suburb: Midsize,383,25.94
80441001615,6,12,Union Colony Preparatory School,GreeleySchool District No. 6 in the county of Weld and Sta,Weld County,2000 CLUBHOUSE DRIVE,GREELEY,CO,80634,City: Midsize,373,23.25
80249000135,PK,5,University Hill Elementary School,Boulder Valley School District No. Re2,Boulder County,956 16TH STREET,BOULDER,CO,80302,City: Midsize,433,32.57
80336000419,KG,5,University Park Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,2300 SOUTH ST PAUL STREET,DENVER,CO,80210,City: Large,394,26.98
80336006517,KG,5,University Prep - Arapahoe St.,School District No. 1 in the county of Denver and State of C,Denver County,2409 ARAPAHOE STREET,DENVER,CO,80205,City: Large,364,28.1
80336001576,PK,5,University Prep - Steele St.,School District No. 1 in the county of Denver and State of C,Denver County,3230 EAST 38TH AVENUE,DENVER,CO,80205,City: Large,363,28.05
80441001696,KG,12,University Schools,GreeleySchool District No. 6 in the county of Weld and Sta,Weld County,6525 18TH STREET,GREELEY,CO,80634,City: Midsize,1742,96.32
80681001564,PK,5,Upper Blue Elementary School,Summit School District No. Re 1,Summit County,P O BOX 1255,BRECKENRIDGE,CO,80424,Town: Remote,223,20.63
80480001450,PK,5,Ute Meadows Elementary School,Jefferson County School District No. R-1,Jefferson County,11050 WEST MEADOWS DRIVE,LITTLETON,CO,80127,Suburb: Large,365,25.04
80549000948,PK,6,Ute Pass Elementary School,Manitou Springs School District No. 14 in the county of El,El Paso County,9230 CHIPITA PARK ROAD,CHIPITA PARK,CO,80809,Rural: Fringe,173,16.37
80354006422,5,12,Vail Ski and Snowboard Academy (VSSA),Eagle County School District No. Re 50,Eagle County,PO BOX 360,MINTURN,CO,81645,Rural: Fringe,218,13.9
80336000420,PK,5,Valdez Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,2525 WEST 29TH AVENUE,DENVER,CO,80211,City: Large,422,26.84
80420000580,9,12,Valley High School,Weld County Reorganized School District No. Re-1,Weld County,P O BOX 156,GILCREST,CO,80623,Rural: Distant,582,38.95
80555000959,KG,8,Valley View K-8,Mapleton School District No. 1 in the county of Adams & St,Adams County,660 WEST 70TH AVENUE,DENVER,CO,80221,Suburb: Large,0,0
80336000421,PK,5,Valverde Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,2030 WEST ALAMEDA AVENUE,DENVER,CO,80223,City: Large,264,22.11
80480001056,PK,5,Van Arsdale Elementary School,Jefferson County School District No. R-1,Jefferson County,7535 ALKIRE STREET,ARVADA,CO,80005,Suburb: Large,404,22.46
80480000793,KG,5,Vanderhoof Elementary School,Jefferson County School District No. R-1,Jefferson County,5875 ROUTT COURT,ARVADA,CO,80004,Suburb: Large,361,21.26
80234006611,KG,12,Vanguard Classical School - East,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,17101 EAST OHIO DRIVE,AURORA,CO,80017,City: Large,748,50.01
80234006322,KG,8,Vanguard Classical School - West,Aurora Joint District No. 28 of the counties of Adams and A,Denver County,801 YOSEMITE STREET,DENVER,CO,80230,City: Large,383,28.47
80690001172,6,12,Vantage Point,Adams 12 Five Star Schools,Adams County,10900 HURON STREET,NORTHGLENN,CO,80234,Suburb: Large,344,28.38
80234001294,PK,5,Vassar Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,18101 EAST VASSAR PL,AURORA,CO,80013,City: Large,461,31.16
80234000080,PK,5,Vaughn Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,1155 VAUGHN ST,AURORA,CO,80011,City: Large,321,20.8
80234006732,KG,8,Vega Collegiate Academy,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,1345 MACON STREET,AURORA,CO,80010,City: Large,310,19.85
80648001124,KG,5,Venetucci Elementary School,School District No. 3 in the county of El Paso and State of,El Paso County,405 WILLIS DRIVE,COLORADO SPRINGS,CO,80911,Suburb: Large,296,25.37
80002006585,9,12,Victory Preparatory Academy High State Charter Sch,State Charter School Institute,Adams County,5701 QUEBEC STREET,COMMERCE CITY,CO,80022,City: Small,123,6.13
80002006579,6,8,Victory Preparatory Academy Middle State Charter S,State Charter School Institute,Adams County,5701 QUEBEC STREET,COMMERCE CITY,CO,80022,City: Small,198,10.06
80258000152,6,8,Vikan Middle School,School District 27J,Adams County,879 JESSUP STREET,BRIGHTON,CO,80601,Suburb: Large,649,39.38
80699001206,PK,6,Vilas Elementary School,Vilas School District Re-5,Baca County,P O BOX 727,VILAS,CO,81087,Rural: Remote, ,3.5
