StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Colorado,CO,School,No,Eagleview Middle School,Regular school,080192001402,1040-2358,Academy 20,Regular local school district,0801920,1040,944,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Eagleview Middle School,Regular school,080192001402,1040-2358,Academy 20,Regular local school district,0801920,1040,944,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Eagleview Middle School,Regular school,080192001402,1040-2358,Academy 20,Regular local school district,0801920,1040,944,Monthly,3/1/21,3/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Eagleview Middle School,Regular school,080192001402,1040-2358,Academy 20,Regular local school district,0801920,1040,944,Monthly,4/1/21,4/30/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Eagleview Middle School,Regular school,080192001402,1040-2358,Academy 20,Regular local school district,0801920,1040,944,Monthly,5/1/21,5/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Edith Wolford Elementary School,Regular school,080192000004,1040-2524,Academy 20,Regular local school district,0801920,1040,342,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Edith Wolford Elementary School,Regular school,080192000004,1040-2524,Academy 20,Regular local school district,0801920,1040,342,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Edith Wolford Elementary School,Regular school,080192000004,1040-2524,Academy 20,Regular local school district,0801920,1040,342,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Edith Wolford Elementary School,Regular school,080192000004,1040-2524,Academy 20,Regular local school district,0801920,1040,342,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Edith Wolford Elementary School,Regular school,080192000004,1040-2524,Academy 20,Regular local school district,0801920,1040,342,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Edith Wolford Elementary School,Regular school,080192000004,1040-2524,Academy 20,Regular local school district,0801920,1040,342,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Edith Wolford Elementary School,Regular school,080192000004,1040-2524,Academy 20,Regular local school district,0801920,1040,342,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Edith Wolford Elementary School,Regular school,080192000004,1040-2524,Academy 20,Regular local school district,0801920,1040,342,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Edith Wolford Elementary School,Regular school,080192000004,1040-2524,Academy 20,Regular local school district,0801920,1040,342,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Edith Wolford Elementary School,Regular school,080192000004,1040-2524,Academy 20,Regular local school district,0801920,1040,342,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Explorer Elementary School,Regular school,080192001496,1040-2800,Academy 20,Regular local school district,0801920,1040,438,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Explorer Elementary School,Regular school,080192001496,1040-2800,Academy 20,Regular local school district,0801920,1040,438,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Explorer Elementary School,Regular school,080192001496,1040-2800,Academy 20,Regular local school district,0801920,1040,438,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Explorer Elementary School,Regular school,080192001496,1040-2800,Academy 20,Regular local school district,0801920,1040,438,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Explorer Elementary School,Regular school,080192001496,1040-2800,Academy 20,Regular local school district,0801920,1040,438,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Explorer Elementary School,Regular school,080192001496,1040-2800,Academy 20,Regular local school district,0801920,1040,438,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Explorer Elementary School,Regular school,080192001496,1040-2800,Academy 20,Regular local school district,0801920,1040,438,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Explorer Elementary School,Regular school,080192001496,1040-2800,Academy 20,Regular local school district,0801920,1040,438,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Explorer Elementary School,Regular school,080192001496,1040-2800,Academy 20,Regular local school district,0801920,1040,438,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Explorer Elementary School,Regular school,080192001496,1040-2800,Academy 20,Regular local school district,0801920,1040,438,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Foothills Elementary School,Regular school,080192001319,1040-3104,Academy 20,Regular local school district,0801920,1040,419,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Foothills Elementary School,Regular school,080192001319,1040-3104,Academy 20,Regular local school district,0801920,1040,419,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Foothills Elementary School,Regular school,080192001319,1040-3104,Academy 20,Regular local school district,0801920,1040,419,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Foothills Elementary School,Regular school,080192001319,1040-3104,Academy 20,Regular local school district,0801920,1040,419,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Foothills Elementary School,Regular school,080192001319,1040-3104,Academy 20,Regular local school district,0801920,1040,419,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Foothills Elementary School,Regular school,080192001319,1040-3104,Academy 20,Regular local school district,0801920,1040,419,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Foothills Elementary School,Regular school,080192001319,1040-3104,Academy 20,Regular local school district,0801920,1040,419,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Foothills Elementary School,Regular school,080192001319,1040-3104,Academy 20,Regular local school district,0801920,1040,419,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Foothills Elementary School,Regular school,080192001319,1040-3104,Academy 20,Regular local school district,0801920,1040,419,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Foothills Elementary School,Regular school,080192001319,1040-3104,Academy 20,Regular local school district,0801920,1040,419,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Frontier Elementary School,Regular school,080192001387,1040-3238,Academy 20,Regular local school district,0801920,1040,258,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Frontier Elementary School,Regular school,080192001387,1040-3238,Academy 20,Regular local school district,0801920,1040,258,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Frontier Elementary School,Regular school,080192001387,1040-3238,Academy 20,Regular local school district,0801920,1040,258,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Frontier Elementary School,Regular school,080192001387,1040-3238,Academy 20,Regular local school district,0801920,1040,258,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Frontier Elementary School,Regular school,080192001387,1040-3238,Academy 20,Regular local school district,0801920,1040,258,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Frontier Elementary School,Regular school,080192001387,1040-3238,Academy 20,Regular local school district,0801920,1040,258,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Frontier Elementary School,Regular school,080192001387,1040-3238,Academy 20,Regular local school district,0801920,1040,258,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Frontier Elementary School,Regular school,080192001387,1040-3238,Academy 20,Regular local school district,0801920,1040,258,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Frontier Elementary School,Regular school,080192001387,1040-3238,Academy 20,Regular local school district,0801920,1040,258,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Frontier Elementary School,Regular school,080192001387,1040-3238,Academy 20,Regular local school district,0801920,1040,258,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,High Plains Elementary School,Regular school,080192001320,1040-3985,Academy 20,Regular local school district,0801920,1040,253,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,High Plains Elementary School,Regular school,080192001320,1040-3985,Academy 20,Regular local school district,0801920,1040,253,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,High Plains Elementary School,Regular school,080192001320,1040-3985,Academy 20,Regular local school district,0801920,1040,253,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,High Plains Elementary School,Regular school,080192001320,1040-3985,Academy 20,Regular local school district,0801920,1040,253,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,High Plains Elementary School,Regular school,080192001320,1040-3985,Academy 20,Regular local school district,0801920,1040,253,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,High Plains Elementary School,Regular school,080192001320,1040-3985,Academy 20,Regular local school district,0801920,1040,253,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,High Plains Elementary School,Regular school,080192001320,1040-3985,Academy 20,Regular local school district,0801920,1040,253,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,High Plains Elementary School,Regular school,080192001320,1040-3985,Academy 20,Regular local school district,0801920,1040,253,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,High Plains Elementary School,Regular school,080192001320,1040-3985,Academy 20,Regular local school district,0801920,1040,253,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,High Plains Elementary School,Regular school,080192001320,1040-3985,Academy 20,Regular local school district,0801920,1040,253,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Journey K8,Regular school,080192006478,1040-1901,Academy 20,Regular local school district,0801920,1040,141,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Journey K8,Regular school,080192006478,1040-1901,Academy 20,Regular local school district,0801920,1040,141,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Journey K8,Regular school,080192006478,1040-1901,Academy 20,Regular local school district,0801920,1040,141,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Journey K8,Regular school,080192006478,1040-1901,Academy 20,Regular local school district,0801920,1040,141,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Journey K8,Regular school,080192006478,1040-1901,Academy 20,Regular local school district,0801920,1040,141,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Journey K8,Regular school,080192006478,1040-1901,Academy 20,Regular local school district,0801920,1040,141,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Journey K8,Regular school,080192006478,1040-1901,Academy 20,Regular local school district,0801920,1040,141,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Journey K8,Regular school,080192006478,1040-1901,Academy 20,Regular local school district,0801920,1040,141,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Journey K8,Regular school,080192006478,1040-1901,Academy 20,Regular local school district,0801920,1040,141,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Journey K8,Regular school,080192006478,1040-1901,Academy 20,Regular local school district,0801920,1040,141,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Legacy Peak Elementary School,Regular school,080192006758,1040-6247,Academy 20,Regular local school district,0801920,1040,547,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Legacy Peak Elementary School,Regular school,080192006758,1040-6247,Academy 20,Regular local school district,0801920,1040,547,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Legacy Peak Elementary School,Regular school,080192006758,1040-6247,Academy 20,Regular local school district,0801920,1040,547,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Legacy Peak Elementary School,Regular school,080192006758,1040-6247,Academy 20,Regular local school district,0801920,1040,547,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Legacy Peak Elementary School,Regular school,080192006758,1040-6247,Academy 20,Regular local school district,0801920,1040,547,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Legacy Peak Elementary School,Regular school,080192006758,1040-6247,Academy 20,Regular local school district,0801920,1040,547,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Legacy Peak Elementary School,Regular school,080192006758,1040-6247,Academy 20,Regular local school district,0801920,1040,547,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Legacy Peak Elementary School,Regular school,080192006758,1040-6247,Academy 20,Regular local school district,0801920,1040,547,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Legacy Peak Elementary School,Regular school,080192006758,1040-6247,Academy 20,Regular local school district,0801920,1040,547,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Legacy Peak Elementary School,Regular school,080192006758,1040-6247,Academy 20,Regular local school district,0801920,1040,547,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty High School,Regular school,080192001429,1040-5126,Academy 20,Regular local school district,0801920,1040,1721,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Liberty High School,Regular school,080192001429,1040-5126,Academy 20,Regular local school district,0801920,1040,1721,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Liberty High School,Regular school,080192001429,1040-5126,Academy 20,Regular local school district,0801920,1040,1721,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Liberty High School,Regular school,080192001429,1040-5126,Academy 20,Regular local school district,0801920,1040,1721,Monthly,11/1/20,11/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Liberty High School,Regular school,080192001429,1040-5126,Academy 20,Regular local school district,0801920,1040,1721,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Liberty High School,Regular school,080192001429,1040-5126,Academy 20,Regular local school district,0801920,1040,1721,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Liberty High School,Regular school,080192001429,1040-5126,Academy 20,Regular local school district,0801920,1040,1721,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Liberty High School,Regular school,080192001429,1040-5126,Academy 20,Regular local school district,0801920,1040,1721,Monthly,3/1/21,3/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Liberty High School,Regular school,080192001429,1040-5126,Academy 20,Regular local school district,0801920,1040,1721,Monthly,4/1/21,4/30/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Liberty High School,Regular school,080192001429,1040-5126,Academy 20,Regular local school district,0801920,1040,1721,Monthly,5/1/21,5/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Mountain Ridge Middle School,Regular school,080192001593,1040-6140,Academy 20,Regular local school district,0801920,1040,854,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Mountain Ridge Middle School,Regular school,080192001593,1040-6140,Academy 20,Regular local school district,0801920,1040,854,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Mountain Ridge Middle School,Regular school,080192001593,1040-6140,Academy 20,Regular local school district,0801920,1040,854,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Mountain Ridge Middle School,Regular school,080192001593,1040-6140,Academy 20,Regular local school district,0801920,1040,854,Monthly,11/1/20,11/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Mountain Ridge Middle School,Regular school,080192001593,1040-6140,Academy 20,Regular local school district,0801920,1040,854,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Mountain Ridge Middle School,Regular school,080192001593,1040-6140,Academy 20,Regular local school district,0801920,1040,854,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Mountain Ridge Middle School,Regular school,080192001593,1040-6140,Academy 20,Regular local school district,0801920,1040,854,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Mountain Ridge Middle School,Regular school,080192001593,1040-6140,Academy 20,Regular local school district,0801920,1040,854,Monthly,3/1/21,3/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Mountain Ridge Middle School,Regular school,080192001593,1040-6140,Academy 20,Regular local school district,0801920,1040,854,Monthly,4/1/21,4/30/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Mountain Ridge Middle School,Regular school,080192001593,1040-6140,Academy 20,Regular local school district,0801920,1040,854,Monthly,5/1/21,5/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Mountain View Elementary School,Regular school,080192000005,1040-6158,Academy 20,Regular local school district,0801920,1040,597,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Mountain View Elementary School,Regular school,080192000005,1040-6158,Academy 20,Regular local school district,0801920,1040,597,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Mountain View Elementary School,Regular school,080192000005,1040-6158,Academy 20,Regular local school district,0801920,1040,597,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
